"RENTAL_ZONE_HAL_ID";"RENTAL_ZONE_HAL_SRC";"NAME";"CODE";"TYPE";"CITY";"COUNTRY";"LATITUDE";"LONGITUDE";"POI_AIRPORT_X";"POI_LONG_DISTANCE_TRAINS_X";"POI_SUBURBAN_TRAINS_X";"POI_UNDERGROUND_X";"ACTIVE_X";"COMPANY";"COMPANY_GROUP"
"404944";"Station";"DB HOLM-Elektro";"DB HOLM";"stationbased";"Frankfurt am Main";"Deutschland";"50,056325469592120";"8,593395646835347";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"404993";"Station";"Bahnhof-ELEKTRO";"BF-Elektro";"stationbased";"Ludwigsburg";"Deutschland";"48,891686340112270";"9,183796355819708";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405028";"Station";"Parkraumquartier Pflügerstraße";"PR PFLÜGER";"parkingarea";"Berlin";"Deutschland";"52,491320869644355";"13,425619253967284";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405037";"Station";"Salem";"SAL";"stationbased";"Salem";"Deutschland";"47,757982000000000";"9,296038000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405090";"Station";"Charlottenstraße";"CHARLOTTE (Elektro)";"stationbased";"Friedrichshafen";"Deutschland";"47,653959860435120";"9,476006831828272";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405100";"Station";"Parkraumquartier Barbarossaplatz";"PR BARBAROSSA";"parkingarea";"Berlin";"Deutschland";"52,492109583904910";"13,349246978759765";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405103";"Station";"Le-Puy";"LEPUY";"stationbased";"Meschede";"Deutschland";"51,348938596683620";"8,280415944464039";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405109";"Station";"Lagerstraße";"LAGER";"stationbased";"Meschede";"Deutschland";"51,350082354312370";"8,279157504512114";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405157";"Station";"Südkreuz 1 ELEKTRO";"SK 1 ELEKTRO";"stationbased";"Berlin";"Deutschland";"52,475560531814890";"13,364023268222809";"Nein";"Ja";"Ja";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405191";"Station";"Klinikum Garmisch-Partenkirchen";"KLINIK-ELEKTRO";"stationbased";"Garmisch-Partenkirchen";"Deutschland";"47,484169000000000";"11,127933000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405192";"Station";"Hbf Bayreuth";"Hbf Bayreuth";"stationbased";"Bayreuth";"Deutschland";"49,948747497442140";"11,579877734223146";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405210";"Station";"Europaallee";"EURO-ELEKTRO";"stationbased";"Saarbrücken";"Deutschland";"6,990682000000000";"49,242819000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405211";"Station";"Heinrich-Barth-Straße";"HEIN-ELEKTRO";"stationbased";"Saarbrücken";"Deutschland";"6,955171000000000";"49,239184000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405212";"Station";"Hohenzollernstraße ";"HOHENZOLL-ELEKTRO";"stationbased";"Saarbrücken";"Deutschland";"6,978286000000000";"49,234739000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405213";"Station";"Halbergstraße";"HALBERG_ELEKTRO";"stationbased";"Saarbrücken";"Deutschland";"7,021207000000000";"49,227432000000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405214";"Station";"Saarbrücker Straße";"SAARB-ELEKTRO";"stationbased";"Saarbrücken";"Deutschland";"49,216388254228185";"7,029622213630660";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405219";"Station";"Gemeinde Eriskirch am Bodensee";"ERISKIRCH";"stationbased";"Eriskirch";"Deutschland";"47,625539400000000";"9,540414699999928";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405227";"Station";"Gemeindeverwaltung Deggenhausertal";"Deggen";"stationbased";"Deggenhausertal";"Deutschland";"47,782527100000000";"9,391250300000024";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405230";"Station";"Parkraumquartier Westend";"PR WESTEND";"parkingarea";"Berlin";"Deutschland";"52,515803012883595";"13,291053771972656";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405234";"Station";"Regio-Center BRS";"LAER";"stationbased";"Meschede";"Deutschland";"51,347660413974050";"8,257040999999958";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405239";"Station";"Parkraumquartier Sonnenallee";"PR SONNE";"parkingarea";"Berlin";"Deutschland";"52,473727686059760";"13,453634066162067";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405240";"Station";"Parkraumquartier Hermannstraße";"PR HERMANN";"parkingarea";"Berlin";"Deutschland";"52,469820762817584";"13,433140145789366";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405241";"Station";"Parkraumquartier Bundesplatz";"PR BUNDES";"parkingarea";"Berlin";"Deutschland";"52,475043452309260";"13,326416015625000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405242";"Station";"Parkraumquartier Halensee";"PR HALENSEE";"parkingarea";"Berlin";"Deutschland";"52,496107276089340";"13,293199539184570";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405243";"Station";"Parkraumquartier Westhafen";"PR WEST";"parkingarea";"Berlin";"Deutschland";"52,533062175553850";"13,347101211547851";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405255";"Station";"Hizlerstraße";"HIZ-ELEKTRO";"stationbased";"Überlingen";"Deutschland";"47,769350268633750";"9,163647498789942";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405417";"Station";"Parkraumquartier Bellevue";"PR BEL";"parkingarea";"Berlin";"Deutschland";"52,521150595753000";"13,345584430807000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405418";"Station";"Naturschutzzentrum";"NATUR";"stationbased";"Eriskirch";"Deutschland";"47,628529311278086";"9,526864180056691";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405456";"Station";"Parkraumquartier Kottbusser Tor";"PR KOTT";"parkingarea";"Berlin";"Deutschland";"52,496838840547000";"13,426065444946289";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405464";"Station";"Parkraumquartier Bayerischer Platz";"PR BP";"parkingarea";"Berlin";"Deutschland";"52,488764830185910";"13,338861465454102";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405495";"Station";"Flughafen Friedrichshafen";"AIRPORT";"stationbased";"Friedrichshafen";"Deutschland";"47,672627862584235";"9,523256555947114";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405527";"Station";"Ortsverwaltung Ailingen";"EM_Ailingen";"stationbased";"Friedrichshafen";"Deutschland";"47,688524807856105";"9,490326225713943";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405577";"Station";"FN.ESSO Hinterer Hafen";"EM_ESSO";"stationbased";"Friedrichshafen";"Deutschland";"47,652566045586030";"9,484617141247554";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405578";"Station";"Campus Carsharing";"CampusCS";"freefloating";"Friedrichshafen";"Deutschland";"47,665659433590484";"9,445121125134278";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405588";"Station";"EMMA_Bahnhof Stadtmitte";"EM_Bf.Mitte";"stationbased";"Überlingen";"Deutschland";"47,769094471614544";"9,162370204958279";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405594";"Station";"Bahnhof";"EM_Markdorf";"stationbased";"Markdorf";"Deutschland";"47,716759451392760";"9,389079093671171";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405619";"Station";"Kreissparkasse";"KSK GAP";"stationbased";"Garmisch-Partenkirchen";"Deutschland";"47,493903513082840";"11,097154319286346";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405623";"Station";"Hauptbahnhof A 29 EUR FC-Tarif";"Hbf A FC Elektro Berlin";"stationbased";"Berlin";"Deutschland";"52,524247863184920";"13,366210644180228";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405624";"Station";"FC-Südkreuz > 29 EUR Tarif";"FC-SK";"stationbased";"Berlin";"Deutschland";"52,475739425205470";"13,363921344280243";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405664";"Station";"Kleyerstraße";"DB KLE";"stationbased";"Frankfurt am Main";"Deutschland";"50,097694000000000";"8,632796000000000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405747";"Station";"Parkraumquartier Beusselstraße";"PR BEUSSEL";"parkingarea";"Berlin";"Deutschland";"52,530122837107000";"13,327581072954000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405748";"Station";"Parkraumquartier Ostkreuz";"PR OSTKREUZ";"parkingarea";"Berlin";"Deutschland";"52,504896336801000";"13,476559298385000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405749";"Station";"Parkraumquartier Innsbrucker Platz";"PR INNS";"parkingarea";"Berlin";"Deutschland";"52,480755043847000";"13,343584309725000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405801";"Station";"Bühringstraße";"BÜH";"parkingarea";"Berlin";"Deutschland";"52,558736006515100";"13,437985181808472";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405802";"Station";"Pankower Straße";"PANKS";"stationbased";"Berlin";"Deutschland";"52,584240627485386";"13,427959084510803";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405814";"Station";"PR Zillestraße";"PR Zille";"parkingarea";"Berlin";"Deutschland";"52,515761038012000";"13,305445601529000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405815";"Station";"Parkraumquartier Alt Litzow";"PR ALT LITZ";"parkingarea";"Berlin";"Deutschland";"52,519830665800000";"13,306859236331000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405817";"Station";"Parkraumquartier Am Volkspark";"PR VOLKS";"parkingarea";"Berlin";"Deutschland";"52,479852955674154";"13,325386047363281";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405878";"Station";"Parkraumquartier Hauptbahnhof";"PRBF";"parkingarea";"München";"Deutschland";"48,137880031502576";"11,560072915344222";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405933";"Station";"Parkgarage Uni-Mensa Schloss";"HBF 3";"stationbased";"Mannheim";"Deutschland";"49,484971180000000";"8,459500510000000";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"405960";"Station";"Krefeld Werk";"KRW";"stationbased";"Krefeld";"Deutschland";"51,331143367889624";"6,618781399229192";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"405976";"Station";"Hbf Köln";"Hbf Köln";"stationbased";"Köln";"Deutschland";"50,942434725473774";"6,960589885711670";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406015";"Station";"Äußere Hordorfer Straße";"E-HOR";"stationbased";"Halle";"Deutschland";"51,496137485108760";"11,985336880950967";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"406016";"Station";"Campus Süd";"E-CAMP";"stationbased";"Halle";"Deutschland";"51,494399549350945";"11,937548071146011";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"406017";"Station";"P+R Kröllwitz";"E-Kröll";"stationbased";"Halle";"Deutschland";"51,508010525682224";"11,926894336938858";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"406018";"Station";"P&R-Platz Büschdorf";"E-Büsch";"stationbased";"Halle";"Deutschland";"51,479010279826790";"12,034749031944670";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"406067";"Station";"Hbf Garmisch-Partenkirchen";"Hbf Garmisch-Partenkirchen";"stationbased";"Garmisch-Partenkirchen";"Deutschland";"47,491671929988170";"11,097933069763712";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406074";"Station";"Bornknechtstraße";"E-BORN";"stationbased";"Halle";"Deutschland";"51,480643044896816";"11,964672298117080";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"406137";"Station";"DKB Herzbergstraße";"DKB-Herzberg";"stationbased";"Berlin";"Deutschland";"52,523323723775140";"13,383064270019531";"Nein";"Nein";"Nein";"Nein";"Nein";"Flinkster (Endkd.)";"DB Fuhrpark"
"406178";"Station";"INTEROP";"INTEROP";"stationbased";"DB Ein-/Aussteuerung";"Deutschland";"51,151786101430370";"10,019531250000000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406229";"Station";"Parkraumquartier Brunnenviertel";"PR BRUNNEN";"parkingarea";"Berlin";"Deutschland";"52,544945492621000";"13,394460172011000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406256";"Station";"Parkraumquartier Charitestraße";"PR CH";"parkingarea";"Berlin";"Deutschland";"52,522984274986435";"13,379094600677490";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406277";"Station";"Hbf Gelsenkirchen";"Hbf Gelsenkirchen";"stationbased";"Gelsenkirchen";"Deutschland";"51,504366558180010";"7,103455066680908";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406327";"Station";"Parkraumquartier Bergmannkiez";"PR BERG";"parkingarea";"Berlin";"Deutschland";"52,491118614672000";"13,389560455366000";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
"406429";"Station";"Hbf 4 Mannheim";"Hbf 4 Mannheim Parkhaus P2";"stationbased";"Mannheim";"Deutschland";"49,478551380354190";"8,472260516809910";"Nein";"Nein";"Nein";"Nein";"Ja";"Flinkster (Endkd.)";"DB Fuhrpark"
